time,open,high,low,close,tick_volume,spread,real_volume
2014-01-13,217.69,219.07,217.61,218.02,9493,0,0
2014-01-14,217.95,219.36,217.9,218.06,9891,0,0
2014-01-15,218.08,220.94,217.9,220.13,10964,0,0
2014-01-16,220.14,221.3,219.82,220.22,12030,0,0
2014-01-17,220.24,222.61,220.2,221.85,10986,0,0
2014-01-20,221.86,222.76,221.75,222.35,7982,0,0
2014-01-21,222.33,223.98,222.17,222.79,11361,0,0
2014-01-22,222.82,223.51,222.05,222.86,10512,0,0
2014-01-23,222.87,223.81,221.9,222.43,15164,0,0
2014-01-24,222.44,224.06,222.1,222.31,16760,0,0
2014-01-27,221.99,224.03,221.18,223.37,14335,0,0
2014-01-28,223.36,223.87,221.69,221.75,11196,0,0
2014-01-29,221.78,227.34,220.89,225.79,21598,0,0
2014-01-30,225.8,229.71,225.72,227.73,19161,0,0
2014-01-31,227.74,232.29,227.66,231.31,20683,0,0
2014-02-03,231.22,232.61,230.07,231.85,14453,0,0
2014-02-04,231.83,232.27,227.91,228.01,14151,0,0
2014-02-05,227.98,228.84,226.61,228.21,15754,0,0
2014-02-06,228.2,228.69,225.2,225.61,15663,0,0
2014-02-07,225.64,227.51,224.95,225.2,16744,0,0
2014-02-10,225.63,228.5,225.09,227.6,10964,0,0
2014-02-11,227.61,228.54,225.78,226.66,13815,0,0
2014-02-12,226.67,227.68,225.5,227.1,12301,0,0
2014-02-13,227.11,229.33,226.45,226.71,15938,0,0
2014-02-14,226.97,227.6,224.65,224.98,13554,0,0
2014-02-17,224.88,225.64,224.28,224.36,8273,0,0
2014-02-18,224.37,226.08,223.98,225.09,11402,0,0
2014-02-19,225.1,228.51,224.87,227.74,15129,0,0
2014-02-20,227.73,229.33,226.55,226.79,15012,0,0
2014-02-21,227.07,227.52,224.88,225.22,10738,0,0
2014-02-24,224.84,226.14,224.84,225.1,13281,0,0
2014-02-25,225.09,225.93,224.12,224.15,14358,0,0
2014-02-26,224.16,227.27,224.06,226.41,13179,0,0
2014-02-27,226.42,228.27,225.45,225.57,11363,0,0
2014-02-28,225.56,226.53,223.36,224.18,13865,0,0
2014-03-03,225.78,228.37,225.15,227.77,12364,0,0
2014-03-04,227.76,228.28,225.1,225.4,12746,0,0
2014-03-05,225.41,226.2,224.86,224.9,9342,0,0
2014-03-06,224.91,225.47,222.36,222.52,11794,0,0
2014-03-07,222.51,225.48,222.32,224.59,11744,0,0
2014-03-10,224.39,225.48,224.04,224.66,7290,0,0
2014-03-11,225.05,226.36,224.62,225.93,7796,0,0
2014-03-12,225.94,226.94,225.0,225.21,8339,0,0
2014-03-13,225.2,226.35,223.07,225.79,11391,0,0
2014-03-14,225.8,227.16,223.71,223.77,11263,0,0
2014-03-17,224.24,225.56,223.35,223.47,8941,0,0
2014-03-18,223.8,225.16,222.51,222.57,10726,0,0
2014-03-19,222.97,225.9,222.12,225.57,11749,0,0
2014-03-20,225.55,227.02,224.78,225.62,10240,0,0
2014-03-21,225.6,227.27,225.38,226.61,7160,0,0
2014-03-24,226.48,227.49,225.57,225.83,8310,0,0
2014-03-25,225.82,226.84,224.74,224.93,11982,0,0
2014-03-26,224.87,226.48,224.85,226.09,8842,0,0
2014-03-27,226.1,227.43,225.46,225.69,8963,0,0
2014-03-28,225.67,226.26,223.73,223.97,9548,0,0
2014-03-31,223.82,224.5,222.08,222.69,12696,0,0
2014-04-01,222.74,223.28,221.94,222.15,8042,0,0
2014-04-02,222.17,223.39,221.96,222.72,7464,0,0
2014-04-03,222.71,224.04,222.28,223.28,10849,0,0
2014-04-04,223.29,224.01,222.29,222.58,9331,0,0
2014-04-07,222.71,223.8,222.44,222.67,5749,0,0
2014-04-08,222.66,223.02,220.36,220.47,8254,0,0
2014-04-09,220.48,222.05,219.82,220.2,8863,0,0
2014-04-10,220.22,220.83,219.15,219.6,6869,0,0
2014-04-11,219.58,221.36,219.47,220.23,7012,0,0
2014-04-14,220.47,222.62,220.07,221.81,7151,0,0
2014-04-15,221.72,223.98,221.67,223.06,7915,0,0
2014-04-16,223.07,223.5,222.01,222.67,8923,0,0
2014-04-17,222.66,222.88,221.29,221.4,7675,0,0
2014-04-18,221.58,222.09,221.24,221.39,4130,0,0
2014-04-21,221.6,222.87,221.46,222.35,4772,0,0
2014-04-22,222.36,223.06,221.59,221.59,5240,0,0
2014-04-23,221.61,222.63,221.4,222.05,6011,0,0
2014-04-24,222.09,224.01,221.63,222.93,8183,0,0
2014-04-25,222.94,224.17,222.78,223.85,6480,0,0
2014-04-28,223.49,224.28,222.88,223.24,7486,0,0
2014-04-29,223.25,223.75,222.64,222.72,6627,0,0
2014-04-30,222.73,223.51,220.64,220.9,8670,0,0
2014-05-01,220.91,221.32,220.52,220.57,5648,0,0
2014-05-02,220.55,222.21,220.47,221.41,7799,0,0
2014-05-05,221.24,222.17,221.24,221.8,5052,0,0
2014-05-06,221.84,222.2,219.56,219.76,6127,0,0
2014-05-07,219.79,220.65,218.44,218.63,6578,0,0
2014-05-08,218.65,219.08,217.1,218.62,9508,0,0
2014-05-09,218.64,221.03,218.51,220.49,6789,0,0
2014-05-12,220.64,220.92,219.89,220.26,5379,0,0
2014-05-13,220.25,221.66,220.1,221.2,7130,0,0
2014-05-14,221.19,222.05,220.5,220.78,6433,0,0
2014-05-15,220.77,223.6,220.55,223.08,10604,0,0
2014-05-16,223.09,223.51,221.85,222.37,6512,0,0
2014-05-19,222.58,223.03,221.68,221.83,6939,0,0
2014-05-20,222.05,223.17,221.76,221.96,5994,0,0
2014-05-21,222.19,222.77,221.3,221.49,8770,0,0
2014-05-22,221.5,222.5,221.27,221.7,8628,0,0
2014-05-23,221.74,222.8,221.34,221.52,8540,0,0
2014-05-26,221.55,222.14,221.36,221.43,4811,0,0
2014-05-27,221.5,222.87,221.12,222.08,7289,0,0
2014-05-28,222.16,224.0,222.03,223.13,8311,0,0
2014-05-29,223.15,223.57,221.54,222.17,8313,0,0
2014-05-30,222.11,222.68,221.49,221.75,8359,0,0
2014-06-02,221.73,223.59,221.44,223.13,8105,0,0
2014-06-03,223.18,224.28,222.97,223.74,8849,0,0
2014-06-04,223.73,224.87,223.49,224.14,8623,0,0
2014-06-05,224.12,224.45,221.52,221.53,15442,0,0
2014-06-06,221.61,222.92,220.91,221.69,10075,0,0
2014-06-09,221.35,223.9,221.13,222.56,7712,0,0
2014-06-10,222.58,225.12,222.48,224.67,9122,0,0
2014-06-11,224.69,226.04,224.46,225.49,9735,0,0
2014-06-12,225.5,226.99,225.03,226.24,10541,0,0
2014-06-13,226.23,226.82,225.65,226.07,9154,0,0
2014-06-16,226.25,227.43,226.01,226.3,7576,0,0
2014-06-17,226.27,227.29,226.01,226.59,6806,0,0
2014-06-18,226.57,227.22,224.91,225.14,8548,0,0
2014-06-19,225.16,225.43,223.2,224.7,9411,0,0
2014-06-20,224.69,225.64,224.25,224.42,7891,0,0
2014-06-23,224.9,225.19,223.86,224.1,6464,0,0
2014-06-24,224.07,225.49,223.73,224.71,7581,0,0
2014-06-25,224.66,225.6,224.4,225.09,7889,0,0
2014-06-26,225.1,227.46,224.73,226.48,9858,0,0
2014-06-27,226.5,227.27,225.93,226.73,7607,0,0
2014-06-30,226.6,227.24,225.59,225.76,8151,0,0
2014-07-01,225.72,228.31,225.66,227.54,8676,0,0
2014-07-02,227.56,228.68,227.22,228.08,8239,0,0
2014-07-03,228.12,229.08,227.2,227.48,10385,0,0
2014-07-04,227.46,228.66,227.25,228.02,4970,0,0
2014-07-07,227.57,228.78,227.47,227.83,5346,0,0
2014-07-08,227.82,228.16,226.51,226.6,6469,0,0
2014-07-09,226.61,227.74,226.32,226.55,7728,0,0
2014-07-10,226.53,228.27,226.42,227.31,7676,0,0
2014-07-11,227.33,228.3,227.22,227.46,5754,0,0
2014-07-14,227.77,227.99,226.41,226.78,5958,0,0
2014-07-15,226.8,228.17,226.44,227.86,8409,0,0
2014-07-16,227.89,228.57,227.55,228.34,6662,0,0
2014-07-17,228.32,230.3,228.19,229.81,7869,0,0
2014-07-18,229.79,230.2,228.35,228.59,7599,0,0
2014-07-21,228.68,229.07,228.05,228.6,6392,0,0
2014-07-22,228.61,229.78,227.87,228.34,8968,0,0
2014-07-23,228.38,228.61,227.6,227.98,7390,0,0
2014-07-24,228.0,229.18,228.0,228.39,7319,0,0
2014-07-25,228.37,229.75,228.26,229.52,6763,0,0
2014-07-28,229.31,230.0,228.88,229.71,5446,0,0
2014-07-29,229.72,231.99,229.57,231.7,9112,0,0
2014-07-30,231.71,233.27,231.58,232.14,10228,0,0
2014-07-31,232.15,234.93,232.08,234.07,11723,0,0
2014-08-01,234.07,235.24,232.64,232.73,15064,0,0
2014-08-04,232.95,233.93,232.64,233.3,7504,0,0
2014-08-05,233.29,236.2,232.83,235.94,10870,0,0
2014-08-06,235.93,237.86,235.55,235.65,15428,0,0
2014-08-07,235.66,236.87,234.8,235.83,16128,0,0
2014-08-08,235.92,236.75,232.62,233.05,15679,0,0
2014-08-11,233.28,234.5,233.0,234.11,7589,0,0
2014-08-12,234.12,235.77,234.06,234.39,21643,0,0
2014-08-13,234.36,235.39,233.63,234.37,18348,0,0
2014-08-14,234.33,235.08,232.24,233.41,12267,0,0
2014-08-15,233.37,234.83,232.87,234.26,21257,0,0
2014-08-18,233.97,235.02,233.79,234.5,19318,0,0
2014-08-19,234.5,235.49,234.43,235.07,10733,0,0
2014-08-20,235.07,237.18,234.89,236.93,11188,0,0
2014-08-21,236.93,237.39,235.79,236.15,10328,0,0
2014-08-22,236.15,236.9,235.43,236.24,23116,0,0
2014-08-25,237.42,237.67,236.79,237.18,33482,0,0
2014-08-26,237.27,237.73,236.82,237.5,9867,0,0
2014-08-27,237.47,237.98,236.71,236.81,10749,0,0
2014-08-28,236.8,240.24,236.38,238.86,21562,0,0
2014-08-29,238.81,240.29,238.4,239.49,22561,0,0
2014-09-01,239.54,240.5,238.89,239.29,13924,0,0
2014-09-02,239.28,240.82,239.02,240.01,10218,0,0
2014-09-03,240.0,240.37,238.3,238.47,13942,0,0
2014-09-04,238.44,242.26,237.88,241.72,19666,0,0
2014-09-05,241.73,242.61,241.33,242.01,14560,0,0
2014-09-08,241.84,244.64,241.77,244.19,13243,0,0
2014-09-09,244.2,246.17,243.89,244.64,17814,0,0
2014-09-10,244.64,245.39,243.44,243.58,19592,0,0
2014-09-11,243.56,244.3,242.56,242.84,18734,0,0
2014-09-12,242.89,243.96,242.13,242.63,16874,0,0
2014-09-15,242.48,243.71,242.2,242.8,15089,0,0
2014-09-16,242.78,243.46,241.04,242.09,15918,0,0
2014-09-17,242.1,243.79,240.72,243.51,20266,0,0
2014-09-18,243.5,244.0,240.78,240.79,17510,0,0
2014-09-19,240.78,242.68,240.61,242.38,17876,0,0
2014-09-22,242.37,243.6,241.79,242.94,13374,0,0
2014-09-23,242.93,243.06,240.75,241.79,15861,0,0
2014-09-24,241.86,242.72,241.06,242.47,24490,0,0
2014-09-25,242.47,244.85,242.33,244.6,19986,0,0
2014-09-26,244.58,246.33,243.77,246.14,16408,0,0
2014-09-29,245.5,246.84,244.55,245.3,29378,0,0
2014-09-30,245.3,246.87,244.55,245.87,47614,0,0
2014-10-01,245.86,246.77,244.89,245.13,19470,0,0
2014-10-02,245.14,245.6,243.89,244.44,26084,0,0
2014-10-03,244.46,248.05,244.33,247.34,18271,0,0
2014-10-06,247.35,247.51,242.43,242.89,18134,0,0
2014-10-07,242.85,244.69,242.06,242.92,24780,0,0
2014-10-08,242.91,244.3,240.59,240.6,24737,0,0
2014-10-09,240.61,241.53,239.16,240.94,27113,0,0
2014-10-10,240.93,242.83,240.37,241.65,26359,0,0
2014-10-13,241.68,241.91,239.41,239.76,26035,0,0
2014-10-14,239.77,242.8,239.28,241.55,20550,0,0
2014-10-15,241.54,242.45,237.66,239.41,43751,0,0
2014-10-16,239.39,243.41,238.94,239.61,43351,0,0
2014-10-17,239.56,240.97,239.02,239.34,19894,0,0
2014-10-20,239.55,240.62,239.21,239.82,16742,0,0
2014-10-21,239.81,240.92,239.07,240.56,20986,0,0
2014-10-22,240.58,243.01,240.15,242.34,17491,0,0
2014-10-23,242.3,244.11,241.98,243.16,24562,0,0
2014-10-24,243.14,244.46,242.41,243.07,28398,0,0
2014-10-27,242.24,243.66,242.24,243.25,20112,0,0
2014-10-28,243.22,243.78,241.94,242.14,17398,0,0
2014-10-29,242.15,245.12,241.76,244.63,19249,0,0
2014-10-30,244.64,246.69,243.69,243.79,29042,0,0
2014-10-31,243.78,246.81,243.64,245.52,36160,0,0
2014-11-03,245.91,247.85,245.85,247.14,31163,0,0
2014-11-04,247.19,247.19,245.43,245.99,19388,0,0
2014-11-05,246.0,249.12,245.82,248.54,23430,0,0
2014-11-06,248.55,250.11,247.01,249.88,38471,0,0
2014-11-07,249.87,250.46,247.77,247.95,28470,0,0
2014-11-10,247.28,247.8,245.45,247.04,20728,0,0
2014-11-11,247.03,248.26,245.77,246.3,17855,0,0
2014-11-12,246.31,247.3,245.45,246.19,22330,0,0
2014-11-13,246.21,246.4,244.44,244.82,19970,0,0
2014-11-14,244.83,246.63,243.83,244.18,24891,0,0
2014-11-17,243.66,246.2,243.22,245.89,19001,0,0
2014-11-18,245.9,246.21,243.25,243.75,17490,0,0
2014-11-19,243.76,244.27,241.95,242.82,24654,0,0
2014-11-20,242.82,243.73,241.97,242.71,23666,0,0
2014-11-21,242.7,245.85,242.06,245.38,28434,0,0
2014-11-24,245.96,246.08,245.07,245.51,20070,0,0
2014-11-25,245.52,246.71,245.12,245.14,21178,0,0
2014-11-26,245.13,246.33,244.64,245.2,22585,0,0
2014-11-27,245.19,246.41,244.86,246.09,12600,0,0
2014-11-28,246.1,247.31,245.34,245.96,17882,0,0
2014-12-01,245.28,246.73,244.66,245.43,26000,0,0
2014-12-02,245.43,248.13,245.17,247.74,20246,0,0
2014-12-03,247.75,249.62,247.43,249.34,23399,0,0
2014-12-04,249.35,249.93,246.3,247.83,35241,0,0
2014-12-05,247.84,250.45,247.45,248.65,27662,0,0
2014-12-08,248.67,250.31,247.77,248.29,24155,0,0
2014-12-09,248.3,248.85,245.46,247.28,30714,0,0
2014-12-10,247.28,248.42,246.35,246.59,24567,0,0
2014-12-11,246.6,248.95,245.37,248.02,26496,0,0
2014-12-12,248.03,248.74,246.96,246.99,25447,0,0
2014-12-15,246.69,249.09,246.64,248.38,39143,0,0
2014-12-16,248.38,251.35,247.62,249.53,51317,0,0
2014-12-17,249.35,254.6,249.29,254.17,42254,0,0
2014-12-18,254.17,256.96,253.72,255.92,31667,0,0
2014-12-19,255.97,258.62,254.68,257.56,25641,0,0
2014-12-22,257.83,258.46,255.68,256.28,17649,0,0
2014-12-23,256.27,259.81,255.99,259.51,14437,120,0
2014-12-24,259.52,259.94,257.87,259.52,11085,120,0
2014-12-26,259.12,260.52,259.01,260.16,5014,150,0
2014-12-29,259.81,260.05,257.02,258.54,14576,120,0
2014-12-30,258.55,259.38,257.7,258.5,15077,120,0
2014-12-31,258.5,261.58,258.44,261.15,13265,120,0
2015-01-02,260.35,265.89,260.31,264.52,41771,120,0
2015-01-05,265.22,268.26,265.11,265.7,36857,120,0
2015-01-06,265.69,268.98,264.88,268.41,35719,120,0
2015-01-07,268.41,270.63,268.14,268.25,40897,120,0
2015-01-08,268.23,270.09,267.02,267.62,33567,120,0
2015-01-09,267.62,269.29,266.9,266.95,28774,120,0
2015-01-12,266.83,270.2,266.43,267.95,39529,120,0
2015-01-13,267.95,271.3,267.47,270.25,39770,120,0
2015-01-14,270.25,272.96,269.69,270.85,44103,120,0
2015-01-15,270.89,279.77,270.61,276.18,50885,120,0
2015-01-16,276.12,278.7,274.75,274.75,48016,120,0
2015-01-19,275.66,276.97,273.56,275.3,34482,120,0
2015-01-20,275.27,276.76,273.18,273.38,34339,120,0
2015-01-21,273.4,273.85,269.14,271.11,40639,120,0
2015-01-22,271.1,276.02,269.98,274.63,57127,120,0
2015-01-23,274.65,278.93,274.41,276.05,52396,120,0
2015-01-26,277.32,279.07,275.31,276.29,36306,120,0
2015-01-27,276.34,277.78,272.89,273.21,46072,120,0
2015-01-28,273.23,277.04,272.9,276.71,43715,120,0
2015-01-29,276.71,277.55,273.16,274.23,45667,120,0
2015-01-30,274.24,276.24,273.38,274.39,41171,120,0
2015-02-02,273.97,275.14,273.52,273.81,32077,120,0
2015-02-03,273.81,274.4,267.51,268.56,44890,120,0
2015-02-04,268.56,272.52,268.48,272.04,32076,120,0
2015-02-05,272.04,272.81,266.04,267.13,37938,120,0
2015-02-06,267.13,270.46,266.53,269.93,34732,120,0
2015-02-09,270.28,273.26,269.13,271.69,34903,120,0
2015-02-10,271.68,275.38,271.14,272.44,38154,120,0
2015-02-11,272.43,275.0,272.12,272.47,34984,120,0
2015-02-12,272.47,273.59,267.73,267.92,40689,120,0
2015-02-13,267.98,269.14,267.1,268.39,28377,120,0
2015-02-16,268.02,271.25,267.61,270.02,18582,120,0
2015-02-17,270.0,271.23,268.68,269.47,28535,120,0
2015-02-18,269.5,271.06,267.89,268.07,30057,120,0
2015-02-19,268.0,269.22,266.84,268.61,28997,120,0
2015-02-20,268.61,271.52,267.18,267.68,39614,120,0
2015-02-23,267.37,270.44,267.36,269.26,23477,120,0
2015-02-24,269.26,270.82,268.64,268.77,27817,120,0
2015-02-25,268.92,269.44,267.84,268.07,25860,120,0
2015-02-26,268.08,270.67,266.49,270.21,40496,110,0
2015-02-27,270.23,271.18,269.35,269.99,36229,120,0
2015-03-02,270.49,272.58,269.95,272.29,20351,120,0
2015-03-03,272.3,274.32,271.37,274.19,28646,120,0
2015-03-04,274.18,277.5,273.75,276.42,43145,120,0
2015-03-05,276.42,277.81,274.76,276.94,38543,120,0
2015-03-06,276.99,282.05,275.49,281.34,39065,120,0
2015-03-09,281.4,281.83,279.14,281.12,22492,100,3563750000
2015-03-10,281.08,287.99,281.03,287.33,29015,50,11196750000
2015-03-11,287.54,289.42,286.17,287.42,38713,50,20679600000
2015-03-12,287.4,288.94,284.28,285.69,52290,10,45369400000
2015-03-13,285.69,292.16,285.61,290.73,37990,30,30668200000
2015-03-16,291.44,291.91,285.55,286.89,60171,60,46621350000
2015-03-17,286.9,287.44,285.61,286.64,33379,10,27555550000
2015-03-18,286.62,287.61,274.72,279.7,48077,20,39569150000
2015-03-19,279.66,286.19,278.44,284.55,57138,30,41129950000
2015-03-20,284.54,284.6,278.75,279.41,42893,40,29576900000
2015-03-23,278.72,282.43,276.5,277.05,48512,30,29828850000
2015-03-24,277.04,278.19,273.19,273.4,46057,20,39893800000
2015-03-25,273.4,274.42,271.05,272.51,38405,20,26974050000
2015-03-26,272.5,276.12,270.26,275.64,40334,30,36765650000
2015-03-27,275.63,278.66,274.15,274.84,36465,30,26236150000
2015-03-30,275.23,277.28,275.23,275.97,32881,40,20129550000
2015-03-31,275.43,280.3,275.43,279.29,38205,20,30054600000
2015-04-01,279.44,279.74,275.71,277.34,34584,20,24385950000
2015-04-02,277.34,278.14,274.59,275.29,31621,40,20029750000
2015-04-03,275.26,275.96,270.89,271.78,19153,10,13605400000
2015-04-06,271.53,274.15,270.45,273.44,14981,100,11591600000
2015-04-07,273.11,276.31,272.88,275.36,28279,20,24671750000
2015-04-08,275.6,275.99,272.42,274.73,44931,20,28040300000
2015-04-09,274.15,280.6,274.15,279.63,31858,20,27869250000
2015-04-10,279.67,281.54,278.6,279.21,31879,10,26477380000
2015-04-13,280.06,282.49,279.27,280.43,29405,10,31104750000
2015-04-14,280.19,281.54,276.72,277.84,31404,20,25573300000
2015-04-15,277.92,283.33,277.9,280.71,30203,20,28292400000
2015-04-16,280.72,282.64,278.68,280.25,41216,40,34520750000
2015-04-17,280.28,280.83,277.3,278.27,39890,20,36927500000
2015-04-20,277.57,280.37,277.23,277.53,49885,60,42891050000
2015-04-21,277.22,279.49,277.0,278.21,40907,20,34835150000
2015-04-22,278.09,281.62,276.88,279.81,45301,30,40510350000
2015-04-23,279.69,282.67,276.45,276.78,31345,10,27684800000
2015-04-24,276.73,280.44,275.49,278.01,33695,20,34723100000
2015-04-27,278.57,280.29,274.12,275.3,31075,10,25504950000
2015-04-28,274.35,277.38,273.51,273.56,34818,10,38960850000
2015-04-29,272.77,275.27,269.74,271.19,36881,10,34288450000
2015-04-30,271.18,273.62,269.2,270.31,41063,30,39662650000
2015-05-01,270.23,272.13,269.15,270.33,31219,70,24892700000
2015-05-04,270.76,272.67,270.13,271.77,23206,20,15895250000
2015-05-05,271.8,273.58,270.0,271.09,40087,20,29221100000
2015-05-06,271.09,272.03,268.31,268.86,40536,10,41484450000
2015-05-07,268.85,270.73,268.78,268.78,33010,20,32466800000
2015-05-08,268.46,271.47,268.42,268.83,38526,20,31394400000
2015-05-11,269.01,273.87,268.84,273.12,27143,30,30171950000
2015-05-12,272.74,274.47,271.51,273.44,33568,10,37968500000
2015-05-13,273.17,273.77,270.21,270.92,30452,20,28235150000
2015-05-14,270.48,271.36,268.01,268.04,34851,10,36393500000
2015-05-15,267.93,270.99,266.8,266.97,31672,10,34190500000
2015-05-18,267.2,273.61,266.99,272.37,33730,10,30586350000
2015-05-19,271.79,274.98,271.79,273.9,45512,10,36233800000
2015-05-20,273.61,277.49,273.61,276.37,44350,10,35069800000
2015-05-21,276.02,276.98,274.12,276.31,43816,20,45961100000
2015-05-22,276.32,279.73,274.15,278.0,38679,10,36444900000
2015-05-25,278.84,281.0,278.47,280.2,16820,60,12708950000
2015-05-26,280.44,284.61,280.22,284.15,38159,40,38398700000
2015-05-27,284.11,285.8,282.19,283.18,43430,30,42915150000
2015-05-28,282.85,284.18,281.78,282.25,48230,30,36410700000
2015-05-29,281.86,283.02,280.71,280.9,45767,10,29429650000
2015-06-01,281.23,284.34,280.86,282.07,42206,10,31293550000
2015-06-02,281.75,282.58,276.42,279.6,58336,10,40467200000
2015-06-03,279.22,280.95,276.6,277.12,56639,10,42689900000
2015-06-04,277.04,278.18,274.95,276.82,57102,10,40711100000
2015-06-05,276.52,282.56,275.25,279.93,52257,20,38988200000
2015-06-08,280.72,282.31,277.65,277.74,35538,10,30058550000
2015-06-09,277.35,278.71,276.41,276.99,22125,40,28084500000
2015-06-10,276.77,277.34,274.92,275.5,23625,40,26674800000
2015-06-11,275.19,279.15,275.19,275.92,18083,10,19981800000
2015-06-12,275.66,279.49,275.66,276.29,20278,10,23361700000
2015-06-15,278.56,279.9,276.48,276.64,17500,80,20234000000
2015-06-16,276.62,278.53,276.3,276.68,17006,50,20211200000
2015-06-17,276.43,278.04,274.06,274.17,16504,70,17597300000
2015-06-18,273.96,275.72,272.01,274.77,17971,60,18995600000
2015-06-19,274.46,276.99,274.05,275.33,13132,20,10025300000
2015-06-22,274.266,275.467,272.392,273.531,17918,46,16557700000
2015-06-23,273.415,279.028,273.415,276.83,19938,30,16327700000
2015-06-24,276.865,278.451,275.356,277.052,21750,61,15483600000
2015-06-25,276.855,280.388,276.855,278.515,16587,37,13693700000
2015-06-26,278.155,280.47,278.155,278.855,14439,93,13223600000
2015-06-29,285.245,286.77,279.521,280.657,26172,62,26256100000
2015-06-30,280.637,283.777,279.935,282.298,21463,73,13890100000
2015-07-01,282.022,284.106,280.577,283.765,17914,40,16709700000
2015-07-02,283.827,284.945,281.906,283.809,15291,73,13520300000
2015-07-03,283.815,284.496,282.195,282.29,9068,33,7997400000
2015-07-06,287.397,288.439,284.047,285.828,17192,84,15208400000
2015-07-07,285.577,290.491,285.577,287.371,18663,70,17978400000
2015-07-08,287.433,288.919,286.386,286.724,20364,71,21163600000
2015-07-09,286.663,287.686,284.457,285.61,26182,0,33085380000
2015-07-10,285.52,285.875,276.875,279.145,27718,70,34329470000
2015-07-13,281.355,282.481,277.388,282.1,24306,70,30679840000
2015-07-14,282.116,283.865,280.255,281.975,19618,73,21271800000
2015-07-15,281.965,283.522,281.615,282.465,21263,87,35409280000
2015-07-16,282.605,284.705,282.03,284.263,23200,70,29418948000
2015-07-17,284.192,285.346,283.124,285.005,13071,70,12481810000
2015-07-20,285.045,286.705,284.275,286.125,13498,71,17758970000
2015-07-21,286.175,286.475,280.725,281.375,24500,79,36512000000
2015-07-22,281.365,283.255,280.715,281.505,20905,75,31077315000
2015-07-23,281.535,283.251,280.272,282.455,17752,74,23114894000
2015-07-24,282.455,284.765,282.155,283.215,21326,70,32170332000
2015-07-27,283.035,283.805,277.847,279.485,17193,70,32672564000
2015-07-28,279.485,281.145,279.241,279.565,22102,70,38000160000
2015-07-29,279.595,281.655,278.571,281.296,23403,70,28805490000
2015-07-30,280.975,283.627,279.69,282.246,23074,70,30784980000
2015-07-31,282.235,283.099,277.147,279.365,23282,70,34708770000
2015-08-03,279.805,281.486,279.42,280.541,19403,70,26750098000
2015-08-04,280.585,284.902,279.925,284.48,23835,70,32318140000
2015-08-05,284.405,285.625,282.904,283.713,23746,70,35103326000
2015-08-06,283.525,285.436,282.505,284.414,19842,70,27579330000
2015-08-07,284.385,286.338,282.805,282.935,22698,70,30134560000
2015-08-10,283.135,284.579,281.904,282.425,22019,70,30956840000
2015-08-11,282.435,283.955,281.706,282.207,25737,70,47875391000
2015-08-12,281.995,282.555,277.675,278.575,25447,70,35625702000
2015-08-13,278.615,280.298,277.335,278.25,21298,70,27480497000
2015-08-14,277.705,279.84,276.99,276.99,21170,70,30211990000
2015-08-17,278.996,280.898,277.867,279.025,19818,70,27723392000
2015-08-18,279.025,280.453,278.385,280.135,19382,70,23880141000
2015-08-19,280.005,281.105,278.645,278.935,20895,70,30590110000
2015-08-20,278.955,281.291,277.383,277.552,26676,70,41044058000
2015-08-21,277.255,278.415,274.872,275.885,30152,70,36775192000
2015-08-24,275.475,276.593,268.639,269.213,44063,70,52327685000
2015-08-25,268.681,276.045,268.135,272.975,35989,70,43169353000
2015-08-26,272.455,279.605,271.485,278.705,36563,70,38818102000
2015-08-27,278.675,280.611,277.2,279.405,27863,70,32404740000
2015-08-28,279.465,281.115,278.375,280.475,24929,70,31922570000
2015-08-31,280.485,282.1,278.607,279.365,22333,70,26658630000
2015-09-01,279.365,280.262,277.175,277.565,31608,70,38380565000
2015-09-02,277.585,280.333,277.396,278.846,24508,70,28233450000
2015-09-03,278.735,281.555,278.675,281.025,26067,70,32110593000
2015-09-04,281.075,282.785,279.947,281.08,26587,70,32010339000
2015-09-07,280.913,282.175,280.715,281.025,21678,70,27101260000
2015-09-08,280.995,281.765,279.425,279.655,26115,70,35508778000
2015-09-09,279.645,282.485,279.04,280.83,26906,70,34462130000
2015-09-10,280.834,281.551,279.145,279.145,29383,70,36892993000
2015-09-11,279.105,280.115,275.836,275.905,26463,70,38328170000
2015-09-14,276.395,277.548,275.476,276.765,19911,71,27996373000
2015-09-15,276.745,277.695,275.635,276.876,27368,70,33042745000
2015-09-16,276.645,277.925,275.125,275.715,22687,70,27563663000
2015-09-17,275.655,276.592,271.015,271.156,25956,70,28947710000
2015-09-18,270.715,275.665,270.171,274.225,27754,70,38472790000
2015-09-21,274.525,277.625,273.645,277.169,23271,70,27048420000
2015-09-22,277.095,280.235,276.548,279.665,21796,70,24641952000
2015-09-23,279.595,280.315,278.15,279.115,22684,73,30765498000
2015-09-24,279.145,280.397,278.022,279.52,28980,71,34361691000
2015-09-25,279.52,283.645,278.824,280.611,29003,70,31899950000
2015-09-28,280.522,282.8,279.836,280.185,20999,71,22059970000
2015-09-29,280.055,280.735,278.361,278.66,26322,70,30444750000
2015-09-30,278.245,280.905,278.235,280.205,20291,70,24789580000
2015-10-01,279.829,281.176,278.799,279.145,21303,70,23565470000
2015-10-02,278.705,280.655,276.113,278.945,22910,70,25518200000
2015-10-05,276.899,279.475,276.115,278.914,22439,70,31040250000
2015-10-06,278.159,279.836,274.987,275.236,24115,70,27436860000
